name
[KH] Aesthetica of a Rogue Hero (Hagure Yuusha no Aesthetica) (BD 1920x1080 x264-10bit FLAC) [Dual-Audio]
[mottoj] Koi wa Ameagari no You ni (BDRip 1920x1080 HEVC FLAC)
[TrashEnthusiast] Aho-Girl (BDRemux 1080p FLAC)
[Pookie] Air Gear [DVDRip 768x576 x264 FLAC] [Dual-Audio]
[Commie] Aiura [BD 720p AAC]
[Kametsu] Akame ga Kill! (BD 1080p Hi10 FLAC) [Dual-Audio]
[Drag] Rokudenashi Majutsu Koushi to Akashic Records (BD 1080p x264 10-bit FLAC) [Dual Audio] | Akashic Records of Bastard Magic Instructor
[CBT] Aki Sora Yume no Naka [BD 1080p FLAC Batch](Uncensored)
[hydes] Akira v2 [BDRip 1920x1032 x264 FLAC][Dual-Audio]
Akira 1988 REPACK2 ITA 1080p BluRay Opus 2.0 x264 D-Z0N3
[Kametsu] Alderamin on the Sky (BD 1080p Hi10 FLAC) [Dual-Audio]
[Lulu] Aldnoah Zero [BD 1080p Hi10 FLAC][Dual-Audio]
[Kametsu] Alice & Zouroku (BD 1080p Hi10 FLAC) [Dual-Audio]
[Kametsu] Alice & Zouroku (BD 1080p Hi10 FLAC) [Dual-Audio]
[YURI] Amagami SS Plus [BD 1080p HEVC FLAC]
[MK] Amagi Brilliant Park [BD 1080p][Hi10][Dual-Audio]
[BlurayDesuYo] Amagi Brilliant Park - Batch (BD 1920x1080 10bit FLAC)
[GUDish] Amanchu! Advance (BD 1080p)
[Drag] Amanchu! OVA (BD 1080p x264 10-bit FLAC)
[Orphan] Amatsuki (DVD)
[KH] And You Thought There Is Never A Girl Online? (Netoge no Yome wa Onnanoko ja Nai to Omotta?) (BD 1920x1080 x264-10bit FLAC) [Dual-Audio]
Ange Vierge [BD 1080p FLAC]
[Spirale] Angel Beats! [BDRip 1080p x264 FLAC]
[UWU] Angel Densetsu (DVD 576p x264 Hi10P AC3)
[nielsen145] Tenshi no 3P! (BD 1920x1080 x265 FLAC)
[hydes] Tenshi No Tamago (Angel's Egg) JPBD Remux｜2xAudio/2xSub
[Yuki] Angolmois Genkou Kassenki (BD 1080p FLAC) | Angolmois: Record of Mongol Invasion
[SmugNeko] Anime-Gataris (Animegataris) [BD 720p 10bit AAC]
[Pog42] Anitore! Seasons 1-2 + Specials | Ani Tore | Anime de Training (BD 1080p HEVC x265 10-bit FLAC)
[Pog42] Anitore! Seasons 1-2 + Specials | Ani Tore | Anime de Training (BD 1080p HEVC x265 10-bit FLAC)
[Kametsu] Anohana - The Flower We Saw That Day (BD 1080p Hi10 FLAC) [Dual-Audio]
[SCY] Another (BD 1080p Hi10 FLAC) [Dual-Audio]
Another [BDRip 1920x1080 x264 FLAC] [Exp]
[YURI] AntiMagic Academy 35th Test Platoon (Taimadou Gakuen 35 Shiken Shoutai) [BD 1080p x264 10bit FLAC]
[GSK_kun] Ao-chan Can't Study (Midara na Ao-chan wa Benkyou ga Dekinai) [BDrip 810p x264 10-bit Dual Audio FLAC]
[RASETSU] Ao no Kanata no Four Rhythm | Aokana: Four Rhythm Across the Blue (2016) (BD 1080p Hi10 FLAC 5.1/2.0) [Dual-Audio]
[hchcsen] Aquarion Evol V1.1 (1080p) (BDRip) (Dual Audio)
[FFF] Aquarion EVOL [BD][1080p-FLAC]
[ANE] Arakawa Under the Bridge [BDRip 1080p x264 FLAC]
[ANE] Arakawa Under the Bridge x Bridge [BDRip 1080p x264 FLAC]
[BBT-RMX] Waga Seishun no Arcadia (1982) | Arcadia of My Youth - Movie (BD 1080p x264 Hi10P FLAC)
[HACK-JOB] Captain Harlock - Arcadia of My Youth [1080p] [x264 FLAC]
[YURI] Are You Lost (Sounan Desuka) [BD 1080p HEVC Flac]
[Cait-Sidhe] Aria the Avvenire OVA [BD 1080p HEVC][FLAC]
[AC] Aria the Scarlet Ammo [BD1080p-Hi10] [Dual-Audio]
[AC] Hidan no Aria AA | Aria the Scarlet Ammo AA (BD 1080p x264 Hi10P FLAC) [Dual-Audio]
[OZR] Arifureta: From Commonplace to World's Strongest (BD 1080p Hi10 FLAC) [Dual-Audio]
[BadAnime] Arifureta Shokugyou de Sekai Saikyou (BD 1080p AAC)
[NH] Arifureta: From Commonplace to World's Strongest (BD 1080p x264 10-bit FLAC) [Dual-Audio] | Arifureta Shokugyou de Sekai Saikyou
Arion [BD.1080p] [Iznjie Biznjie] [D4FD1926].mkv
[Impatience] Otona no Bouguya-san + (Rimen) [720p]
[Impatience] Otona no Bouguya-san + (Rimen) [720p]
[Impatience] Otona no Bouguya-san S2 [720p]
"Arte + NC OP ED [npz][JP HYBRID BD, 1080p] (dual audio)"
[sam] Ascendance of a Bookworm (Part 1 + OVA) v2 | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen (BD 1080p HEVC x265 10-bit FLAC Dual Audio)
[sam] Ascendance of a Bookworm Part 2 v2 | Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season (BD 1080p HEVC x265 10-bit FLAC Dual Audio)
[MTBB] Ascendance of a Bookworm – Honzuki no Gekokujou - 01-14 (Season 1) (BD 1080p)
[MTBB] Ascendance of a Bookworm – Honzuki no Gekokujou - 15-26 (Season 2) (BD 1080p)
[MTBB] Ascendance of a Bookworm – Honzuki no Gekokujou - 15-26 (Season 2) (BD 1080p)
[LCE] Ashita no Joe the Movie [BD 1080p AAC Dual-Audio]
[Datte13] Asobi Asobase (BD 1080p Hi10 FLAC)
[mottoj] Asobi Asobase (BDRip 1920x1080 HEVC FLAC)
[MK] Assassination Classroom (Ansatsu Kyoushitsu) [BD 1080p][Hi10][Dual Audio]
[ASC] Assassination Classroom S2 (BD 1080p HEVC FLAC) [Dual-Audio]
[Pog42] Assassins Pride (BD 1080p HEVC x265 10-bit Opus)
[LostYears] Assassins Pride - Season 01 (S01) (WEB 1080p x264 10-bit AAC) [Dual-Audio]
[Dae] Assault Lily Bouquet (BDRip 1080p HEVC FLAC AAC) [Dual-Audio]
[KOSMOS] Koisuru Asteroid | Asteroid in Love v2 (BD 1080p HEVC x265 10-bit FLAC)
[Kawaiika-Raws] (2020) Koisuru Asteroid | Asteroid in Love [BDRip 1920x1080 HEVC FLAC]
[NH] Astra Lost in Space (BD 1080p x264 10-bit FLAC) [Dual-Audio] | Kanata no Astra
[ZOIO] Kanata no Astra | Astra Lost in Space (BD 1080p x264 Hi10P FLAC)
[Netaro] Asura [BD 1080p HEVC 5.1 FLAC]
[YURI] At the Mercy of the Sky (Sora no Manimani) [BD 1080p x264 10bit FLAC]v2
[Moe] Atelier Escha & Logy - Alchemists of the Dusk Sky (BD 1080p Hi10p FLAC)
[SCY] Attack on Titan (BD 1080p Hi10 FLAC) [Dual-Audio] [v2]
[Arid] Attack on Titan Season 2 [Dual-Audio][BD 1080p x264 FLAC]
[SCY] Attack on Titan Season 3 (BD 1080p Hi10 FLAC) [Dual-Audio]
[SCY] Attack on Titan The Final Season Part 1 (BD 1080p Hi10 FLAC) [Dual-Audio]
[Baws] Attack on Titan | Shingeki no Kyojin OVA (OAD) 01-08 v3 (WEB 1080p HEVC FLAC)
[Baws] Attack on Titan The Final Season Part 2 v2 (WEB 1080p E-AC3) | Shingeki no Kyojin S4P2 (OUTDATED)
[LostYears] Attack on Titan: The Final Season - Part 2 (WEB 1080p Hi10 AAC E-AC-3) [Dual-Audio] | Shingeki no Kyojin
[Kametsu] Aura ~Koga Maryuin's Last War~ (BD 1080p Hi10 FLAC) [Dual-Audio]
[Watashi]_Aura_-_Maryuuinkouga_Saigo_no_Tatakai_[BD][h264-1080p][FLAC][6CFEEA64].mkv
[man] Azumanga Daioh [BD 1080p HEVC FLAC]
[GSK_kun] Azur Lane v2 [BDRip Dual Audio 1080p x264 10-bit FLAC]
[KH] B: The Beginning (BD 1920x1080 x264-10bit FLAC) [Dual-Audio]
"[NH] BOFURI: I Don't Want to Get Hurt, So I'll Max Out My Defense (BD 1080p x265 10-bit FLAC) [Dual-Audio] | Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu"
[Lulu] Boruto - Naruto the Movie [BDRip 1912x1036 x264 FLAC][Dual-Audio]
[HorribleSubs] Baby Steps (01-25) [1080p] (Batch)
[HorribleSubs] Baby Steps 2 (01-25) [1080p] (Batch)
[UQW] Babylon [BDRip 1080p AVC-YUV420P10 FLAC]
[SCY] Baccano! (BD 540p Hi10 FLAC) [Dual-Audio]
[Beatrice] Daishizen no Majuu Bagi [BDRip 1436x1080 x264 FLAC].mkv
[Pog42] Bakuman Seasons 1-3 (BD 1080p HEVC x265 10-bit FLAC)
[Commie] Banana Fish [BD 720p AAC]
[Drag] Bayonetta - Bloody Fate (BD 1080p x264 10-bit FLAC) [Dual Audio]
[Kaibrid]_Bayonetta_-_Bloody_Fate_[BD_1080p][10bit][FLAC_5.1][821EE8F0].mkv
[NH] Beastars S01 (BD 1080p x264 10-bit AAC-FLAC) [Dual-Audio]
[LostYears] Beastars S2 (WEB 1080p x264 10-bit EAC3-AAC) [Dual-Audio]
[LostYears] Beastars S2 (WEB 1080p x264 10-bit EAC3-AAC) [Dual-Audio]
[Crow] Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru [BDRip 1920x1080 HEVC FLAC]
[tlacatlc6] Beelzebub (BD 1024x576 x264 8-bit AAC)
[Vanilla] Kyoukai no Kanata + Special | Beyond the Boundary (BD 1080p x264 Hi10P FLAC Dual Audio)
[Arid] Beyond the Boundary: I'll Be Here - Past [Dual-Audio][BDRip 1920x1080 Hi10 FLAC] | Kyoukai no Kanata - Kako-hen
[CyC] Kyoukai no Kanata / Beyond the Boundary (BD 1080p Hi10 x264 FLAC) [Dual-Audio]
[Beatrice-Raws] Big Fish & Begonia (2016) [BDRip 1920x804 HEVC DTS-HDMA]
[Commie] Ookiku Furikabutte [BD 540p AAC]
[Commie] Ookiku Furikabutte Natsu no Taikai-hen [BD 720p AAC]
[Holomux] Black Butler II [BD 1080p x264 10bit FLAC Dual] | Kuroshitsuji II
[Legion] Black Lagoon Seasons 1-2 + OVA (BD 1080p x264 Hi10P FLAC Dual Audio)
[Thighs] Seirei Tsukai no Blade Dance (BD 1080p)
[ZQ] Blade Runner: Black Out 2022 (2017) [BD 1080p x264 AC3]
[FLFL] Blast of Tempest [BD 1080p Hi10 FLAC] | Zetsuen no Tempest
[ASC] Bleach 001-167 (DVD 576p Hi10 FLAC) [Dual-Audio]
[Arid] Blood Blockade Battlefront v2 [Dual-Audio][BD 1920x1080 x264 FLAC] | Kekkai Sensen
[Baws] Blood Blockade Battlefront & Beyond | Kekkai Sensen & Beyond (720p BD Hi444PP FLAC)
Blood Blockade Battlefront S01 PROPER 1080p Hi10p BluRay FLAC5.1 x264 [CTR] (English Dubbed Dual Audio) (Kekkai Sensen)
[MK] Blood Lad + OVA [BD 1080p][Hi10][Dual-Audio]
[SCY] Blood-C (BD 1080p Hi10 FLAC) [Dual-Audio]
[SCY] Blood-C - The Last Dark (BD 1080p Hi10 FLAC) [Dual-Audio]
[Vanilla] Yagate Kimi ni Naru | Bloom Into You Season 1 (BD 1080p HEVC x265 10-bit FLAC) [Dual-Audio]
[MTBB] Yagate Kimi ni Naru – Bloom Into You (BD 1080p)
[Raizel] Blue Exorcist 1080p Dual Audio FLAC
[MK-SCY] Blue Exorcist: Kyoto Saga (Ao no Exorcist: Kyoto Fujouou-hen) [BD 1080p][Hi10][Dual-Audio]
[MK-SCY] Blue Exorcist: Kyoto Saga (Ao no Exorcist: Kyoto Fujouou-hen) [BD 1080p][Hi10][Dual-Audio]
[Drag] Ao no Exorcist Gekijouban (BD 1080p x264 10-bit FLAC) [Dual Audio] | Blue Exorcist: The Movie
[Orphan-Beatrice] Blue Sonnet (LD)
[YURI] Boarding School Juliet (Gakkou no Juliet) (BD 1080p HEVC FLAC)
[Orphan] Sensou Douwa - Boku no Boukuugou (480p)
Brain Powerd - ブレンパワード [DVD] [Iznjie Biznjie]
[LostYears] BNA: Brand New Animal (WEB 720p x265 10-bit AAC) [Dual-Audio]
[Asenshi] Brand New Animal (BNA) (01-12) [720p] (Unofficial Batch)
[Lulu] Break Blade (Broken Blade) Movies [BD 1080p Hi10 FLAC][Dual-Audio]
[Kulot] Bungaku Shoujo Series [BDRip 1920x1080 x264 FLAC] | Book Girl | Literature Girl
[Orphan] Call Me Tonight (LD)
[YURI] Campione!  Matsurowanu Kamigami to Kamigoroshi no Maou (Dual Audio)[BD 1080p x264 10bit FLAC]
[Kinomoto] Cardcaptor Sakura [BD 1080p Dual-Audio FLAC AAC]
[Kinomoto] Cardcaptor Sakura [BD 1080p Dual-Audio FLAC AAC]
[Crow] Casshern Sins [BDRip 1920x1080 x264 DUAL-AUDIO]
[SCY] Castle Town Dandelion (BD 1080p Hi10 FLAC) [Dual-Audio]
[hydes] Laputa: Castle in the Sky v2 [JPBD Remux][Dual-Audio]『Ghibli Project』
[YURI] Cat Planet Cuties (Asobi ni Iku yo!) (Dual Audio) [BD 1080p HEVC FLAC]
[PAS] Cencoroll Connect (BD 1080p AAC) [17123C52].mkv
[YURI] Charlotte [BD 1080p HEVC Flac][Dual Audio]
[Yuki] Chihayafuru Season 1 (BD 1080p Hi10 FLAC)
[cappybara] Chihayafuru Season 2 (BD 1080p x264 Hi10P FLAC) [Dual-Audio]
[sam] Chihayafuru Season 3 (BD 1080p HEVC x265 10-bit FLAC)
[Commie] Chihayafuru [BD 720p AAC]
[Commie] Chihayafuru 3 [BD 720p AAC]
"Hoshi_wo_Ou_Kodomo_(2011)_[1080p,BluRay,DTS,x264]_-_THORA"
[Drag] Kaijuu no Kodomo v2 (BD 1080p x264 10-bit FLAC) [Dual Audio] | Children of the Sea
[Kaizoku] Children of the Sea (BD 1080p AAC) [02C51EE9] (Kaijuu no Kodomo)
[kmplx] ChaoS;Child + Silent Sky (BD 1080p x265 10-Bit Opus/FLAC*) [Dual-Audio]
[kmplx] ChaoS;Child + Silent Sky (BD 1080p x265 10-Bit Opus/FLAC*) [Dual-Audio]
[CBD] Chaos;Head [Dual Audio][BDRip 1080p AVC AAC]
[Exp] Citrus | シトラス [BDRip 1920x1080 x264 FLAC]
[UDF] Clannad (BD 1080p x264 FLACx2) [dual-audio]
[UDF] Clannad After Story (BD 1080p x264 FLAC AC3) [dual-audio]
[sam] Classroom of the Elite | Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (BD 1080p HEVC x265 10-bit FLAC) [Dual-Audio]
[Clara] Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e [BDrip 1920x1080 x264 AAC]
[GS] Classroom☆Crisis V2 (BD 1080p 10bit FLAC)
Claymore.S01.720p-Hi10p.BluRay.FLAC5.1.x264-CTR-Kametsu (English Dubbed Dual Audio)
[Lulu] Code Geass: Lelouch of the Rebellion R1 [BD 1080p HEVC TrueHD FLAC][Dual Audio]
[OZR] Code Geass: Lelouch of the Rebellion R2 (BDrip 1920x1080 x264 FLAC) [Dual-Audio]
[YURI] Colorful (2010) [BD 1080p HEVC Flac][Dual Audio] v2
[Xonline] Comic Girls (1920x1080 HEVC BD FLAC)
[Ayaya] Coppelion (BD 720p Hi10 FLAC)
[sam] Cross Game (WEB 720p HEVC x265 10-bit AC3)
[deanzel] D-Frag! [BD 1080p Hi10p Dual Audio FLAC]
[FFF] D-Frag! [BD][1080p-FLAC]
[naiyas] D.Gray-man HALLOW (BS-J 1920x1080 x264 10bit AAC Dual Audio)
[SCY-Kuromii] DIVE!! (BD 1080p Hi10 FLAC)
[MK] Dagashi Kashi [BD 1080p][Hi10][Dual-Audio]
Dagashi Kashi 2 (2018) [BD 1080p HEVC 10bit FLAC] [Dual-Audio] [CursingChip]
Dagashi Kashi 2 (2018) [BD 1080p HEVC 10bit FLAC] [Dual-Audio] [CursingChip]
[sam] DanMachi Season 1 + OVA | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka | Is It Wrong to Try to Pick Up Girls in a Dungeon? (BD 1080p HEVC x265 10-bit FLAC) [Dual-Audio]
[sam] Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II + OVA [BD 1080p FLAC]
[sam] DanMachi III + OVA | Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III | Is It Wrong to Try to Pick Up Girls in a Dungeon? III (BD 1080p HEVC x265 10-bit FLAC)
[Lulu] Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion [BDRip 1920x1080 HEVC FLAC][Dual-Audio]
[Exp] Gekijouban Dungeon ni Deai o Motomeru no wa Machigatte Iru Darouka - Orion no Ya [BDRip 1920x1080 HEVC FLAC] | Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion
[Alt] DanMachi Sword Oratoria [BDRip 1080p Hi10P FLAC2.0] (Dual Audio)
[UDF] Darker than Black (BDRip 720p x264 FLACx2) [dual-audio] [complete]
[Chotab] Darling in the FranXX [BD 1080p Hi10 HEVC FLAC] [Dual-Audio]
[Yoghurt] Date A Live II [BD 1920x1080 x264 FLAC]
[Yoghurt] Date A Live III (Dual-Audio) [BD 1920x1080 AVC FLAC]
[FFF] DATE A LIVE II [BD][1080p-FLAC]
[Kulot] Dead Leaves [Dual-Audio][WEB-DL 1920x1080p x264 AAC AC3]
[OZR] Deadman Wonderland (BDRip 1920x1080 x264 FLAC) [Dual-Audio]
[NH] Death March to the Parallel World Rhapsody (BD 720p Hi444P AAC) [Dual-Audio] | Death March kara Hajimaru Isekai Kyousoukyoku
[Asakura] Death March kara Hajimaru Isekai Kyousoukyoku [BDRip 1280x720 x264 High 4:4:4 AAC]
[Arid] Death Note [Dual-Audio][BDRip 1280x720 x264 FLAC]
[SCY] Death Parade (BD 1080p Hi10 FLAC) [Dual-Audio]
[BKC] Death Billiards (2013) (BD 1080p x264 Hi10P FLAC)
[BKC] Death Billiards (2013) (BD 1080p x264 Hi10P FLAC)
Demon City Shinjuku - Makai Toshi Shinjuku [BD.1080p] [Iznjie Biznjie]
[YURI] Ichiban Ushiro no Daimaou(Demon King Daimao) (Dual Audio) [BD 1080p x264 10bit FLAC]
"[KH] Demon Lord, Retry! (Maou-sama, Retry!) (BD 1080p) [Dual-Audio]"
[SCY] Demon Slayer (BD 1080p Hi10 FLAC) [Dual-Audio]
[OZR] Demon Slayer the Movie: Mugen Train (BD 1080p HEVC Opus) [Dual-Audio]
[MTBB] Dennou Coil (BD 1080p)
[Drag] Denpa Teki na Kanojo (BD 1080p x264 10-bit FLAC) | Electromagnetic Girlfriend
[Kawaiika-Raws] (2008) Detroit Metal City [BDRip 1920x1080 HEVC FLAC]
[Datte13] Devilman Crybaby [BD 1080p] [Dual-Audio]
[aRMX] Houkago Teibou Nisshi | Diary of Our Days at the Breakwater (BD 1080p x264 8-bit FLAC) [Dual-Audio]
[CsS] Houkago Teibou Nisshi | Diary of Our Days at the Breakwater (BD 1080p x264 Hi10P FLAC)
[Scriptum] Inu to Hasami wa Tsukaiyou [BD 720p AAC]
[YURI] Domestic Girlfriend (Domestic na Kanojo) (Dual Audio)[BD 1080p x264 FLAC]
[YURI] Domestic Girlfriend (Domestic na Kanojo) (Dual Audio)[BD 1080p x264 FLAC]
[Legion] Dorohedoro S01 [1080p BD Hi10p] [Dual-Audio] [English-Subbed-Dub]
[Legion] Dorohedoro S01 [1080p BD Hi10p] [Dual-Audio] [English-Subbed-Dub]
[Arid] Dororo (2019) [Dual-Audio][BDRip 1920x1080 HEVC FLAC]
[sam] Dr. Stone Season 1 (BD 1080p HEVC x265 10-bit FLAC) [Dual-Audio]
[sam] Dr. Stone 2nd Season: Stone Wars v2 (BD 1080p HEVC x265 10-bit FLAC)
[Drag] Hisone to Maso-tan (BD 1080p x265 10-bit FLAC) | Dragon Pilot: Hisone & Masotan
[Beatrice-Raws] Dragon's Heaven [DVDRip 714x538 x264 FLAC]v2
[iKaos] [SoM] Dragon Ball - COMPLETE (001-153) v4 - [R2J Dragon Box] Multi-Audio [Broadcast JPN+ENG FUNi+BLT+HG Dubs][480p][x264][8bit]
[iKaos] [SoM] Dragon Ball GT - COMPLETE (001-064) v2 - [R2J Dragon Box] Multi-Audio [Broadcast JPN+ENG FUNi Dub][480p][x264][8bit]
[Koitern]Dragon Ball Super 1 - 131
[Koitern]Dragon Ball Super 1 - 131
"[iKaos] [SoM] Dragon Ball Z - COMPLETE BATCH (001-291, Specials) v3 - [Dragon Box] Multi-Audio [Broadcast JPN+ENG FUNi+Ocean Dubs][480p][x264][8bit]"
[KH] Dragonar Academy (Seikoku no Dragonar) (BD 1920x1080 x264-10bit FLAC) [Dual-Audio]
[karios] Drifters (2016) [BD 1080p Hi10 FLAC5.1] [Dual-Audio]
[CsS] Jashin-chan Dropkick' 2nd Season | Dropkick on My Devil!! Dash (BD 1080p x264 Hi10P FLAC)
[Pog42] Jashin-chan Dropkick | Dropkick On My Devil! (BD 1080p HEVC x265 10-bit FLAC)
[Drag] Durarara!! (BD 1080p x264 10-bit FLAC) [Dual Audio]
[YURI] Durarara!!x2 Shou (Dual Audio) [BD 1080p x264 10bit FLAC]
[Kametsu] Durarara!!x2 Ten + OVA (BD 1080p Hi10 FLAC) [Dual-Audio]
[Kametsu] Durarara!!x2 - Part 3 - Ketsu + OVA (BD 1080p Hi10 FLAC) [Dual-Audio]
[YURI] Dusk Maiden of Amnesia (Tasogare Otome x Amnesia) (Dual Audio) [BD 1080p x264 10bit FLAC]
[Orphan] Mother - Saigo no Shoujo Eve (VHS)
Eden.of.the.East.S01.v2.1080p-Hi10p.BluRay.FLAC5.1.x264-CTR (English Dubbed Dual Audio) (Higashi no Eden)
El Hazard The Magnificent World [BD.1080p] [Iznjie Biznjie]
"[Exiled-Destiny] El Hazard_ The Magnificent World 2 dual audio[english,japanese]"
[Lain32] El-Hazard: The Wanderers LD-BOX Ep01-26 (LaserDisc Hi10P AC3 480i)
[Exiled-Destiny] El-Hazard The Wanderers V2 (unofficial)
[Pog42] Elfen Lied (Uncensored) (BD 1080p HEVC x265 10-bit FLAC)
[Lulu] Elfen Lied (Uncensored) [BD 1080p HEVC FLAC][Dual-Audio]
[NH] ENDRO! (BD 1080p x265 10-bit AAC-FLAC) [Dual-Audio]
[YURI] Engaged to the Unidentified (Mikakunin de Shinkoukei) [BD 1080p x264 10bit FLAC]
[aro] Mikakunin de Shinkoukei OVA - 01 [BD 1080p x264 FLAC]
[aro] Mikakunin de Shinkoukei OVA - 01 [BD 1080p x264 FLAC]
[Arid] ERASED [Dual-Audio][BDRip 1920x1080 Hi10 FLAC] | Boku dake ga Inai Machi
[Beta] Ergo Proxy (BD 1080p HEVC x265 10-bit FLAC)
Eromanga-sensei | Eromanga Sensei [BDRip 1920x1080 x264 FLAC] [Exp]
Eromanga-sensei OVA | Eromanga Sensei OVA [BDRip 1920x1080 HEVC FLAC] [Exp]
[Coalgirls]_Eureka_Seven_Psalms_of_Planets_(960x720_Blu-Ray_FLAC)
[Lulu] Rakuen Tsuihou - Expelled from Paradise [BD 1080p Hi10 FLAC][Dual-Audio]
[Lulu] Rakuen Tsuihou - Expelled from Paradise [BD 1080p Hi10 FLAC][Dual-Audio]
[Baws] FLCL (720p Hi10 FLAC) [Dual-Audio]
[Kawaiika-Raws] (2018) FLCL Progressive [BDRip 1920x1080 HEVC FLAC]
[Kawaiika-Raws] (2018) FLCL Alternative [BDRip 1920x1080 HEVC FLAC]
FLCL.S01.Bluray.1080p-Hi10p.x264.FLAC2.0.Dual.[SRLS].mkv
[AC] Fate Apocrypha v1 [BD 1080p Hi10 FLAC][Dual-Audio]
[GSK_kun] Fate Apocrypha [BDRip 1280x720P 10-bit X264 FLAC]
[LostYears] Fate EXTRA Last Encore (WEB 720p Hi10 EAC3-AAC) [Dual-Audio]
[Kaleido-subs] Fate/GUDAGUDA Order (TVrip 1080p) [83C83769]
[μtw-Kaleido] Fate/Grand Order - Absolute Demonic Front Babylonia - 00-12 Batch (BD 1080p)
[Koitern]Fate Grand Order - Absolute Demonic Front Babylonia (BD 1080p) [Eng-Subs](edited)
